transaction_id,datetime,date,year,month,year_month,year_quarter,store_id,store_name,district,store_lat,store_lon,customer_id,customer_gender,age_band,customer_segment,channel,payment_method,campaign,product_category,product_subcategory,quantity,unit_price_mur,discount_pct,gross_margin_pct,gross_sales_mur,net_sales_mur,cost_mur,gross_profit_mur,returned_flag,delivery_minutes,satisfaction_score,calc_net_sales,diff
T0018141,2024-09-27T13:48:21Z,2024-09-27,2024,9,2024-09,2024Q3,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,1617,Female,45-54,Returning,In-store,Cash,BackToSchool,Grocery,Beverages,1,122.33,0.127,0.206,122.33,106.79409,84.79,22,0,NA,3.4,106.79409,0.004089999999990823
T0010380,2024-09-27T13:48:37Z,2024-09-27,2024,9,2024-09,2024Q3,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,1520,Female,18-24,Returning,In-store,Card,BackToSchool,Electronics,Mobile,1,5185.76,0.104,0.17,5185.76,4646.44096,3856.55,789.89,0,NA,4.2,4646.44096,9.600000003047171e-4
T0014843,2024-09-27T13:48:56Z,2024-09-27,2024,9,2024-09,2024Q3,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,504,Male,35-44,Returning,Online,BankTransfer,BackToSchool,Pharmacy,Wellness,1,341.71,0.127,0.306,341.71,298.31282999999996,207.03,91.28,0,12,3.6,298.31282999999996,0.0028299999999603642
T0013655,2024-09-27T16:42:34Z,2024-09-27,2024,9,2024-09,2024Q3,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,1106,Male,25-34,Returning,In-store,BankTransfer,BackToSchool,Grocery,Snacks,1,51.32,0.07,0.237,51.32,47.727599999999995,36.42,11.31,0,NA,4.5,47.727599999999995,0.002400000000001512
T0002672,2024-09-27T17:26:42Z,2024-09-27,2024,9,2024-09,2024Q3,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,1024,Male,45-54,Returning,In-store,Cash,BackToSchool,Electronics,Appliances,1,4699.77,0.089,0.18,4699.77,4281.490470000001,3510.82,770.67,0,NA,4.8,4281.490470000001,4.7000000085972715e-4
T0010650,2024-09-27T18:07:46Z,2024-09-27,2024,9,2024-09,2024Q3,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,560,Female,55+,Returning,Delivery,Card,BackToSchool,Pharmacy,Wellness,1,274.9,0.06,0.29,274.9,258.40599999999995,183.47,74.94,0,63,3.5,258.40599999999995,0.004000000000075943
T0001342,2024-09-27T18:52:13Z,2024-09-27,2024,9,2024-09,2024Q3,8,IslandMart Store 08,Savanne,-20.483873453366627,57.53126940834703,1297,Female,45-54,Returning,In-store,Card,BackToSchool,Grocery,Dry,2,106.98,0.153,0.182,213.96,181.22412,148.24,32.98,0,NA,3.8,181.22412,0.004120000000000346
T0014850,2024-09-27T19:51:52Z,2024-09-27,2024,9,2024-09,2024Q3,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,1578,Male,25-34,Returning,Delivery,BankTransfer,BackToSchool,Grocery,Fresh,1,117.95,0.029,0.199,117.95,114.52945,91.74,22.79,0,99,4.7,114.52945,5.500000000040473e-4
T0009735,2024-09-27T19:54:58Z,2024-09-27,2024,9,2024-09,2024Q3,3,IslandMart Store 03,Plaines Wilhems,-20.283854671551527,57.490571303838465,354,Male,45-54,New,In-store,Card,BackToSchool,Pharmacy,OTC,1,290.79,0.143,0.205,290.79,249.20703,198.12,51.09,0,NA,3.7,249.20703,0.002970000000004802
T0017258,2024-09-27T22:28:59Z,2024-09-27,2024,9,2024-09,2024Q3,4,IslandMart Store 04,Pamplemousses,-20.097456163422862,57.57448002430312,1389,Male,55+,Returning,In-store,Card,BackToSchool,Beauty,Fragrance,1,845.66,0.146,0.294,845.66,722.19364,509.87,212.32,0,NA,4.2,722.19364,0.0036399999999048305
T0000588,2024-09-27T23:35:13Z,2024-09-27,2024,9,2024-09,2024Q3,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,370,Male,45-54,Returning,In-store,Cash,BackToSchool,Baby,Formula,2,485.15,0.125,0.207,970.3,849.0124999999999,673.26,175.75,0,NA,4.3,849.0124999999999,0.002499999999940883
T0012434,2024-09-27T23:44:46Z,2024-09-27,2024,9,2024-09,2024Q3,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,675,Male,55+,Returning,Online,Card,BackToSchool,Electronics,Appliances,1,5185.17,0.069,0.201,5185.17,4827.3932700000005,3857.08,970.31,0,47,4.2,4827.3932700000005,0.0032700000001568696
T0000330,2024-09-28T00:45:41Z,2024-09-28,2024,9,2024-09,2024Q3,6,IslandMart Store 06,Rivière du Rempart,-20.036536377811963,57.724947458671785,71,Female,18-24,New,In-store,BankTransfer,BackToSchool,Grocery,Snacks,4,57.5,0.115,0.155,230,203.55,172,31.55,0,NA,4.1,203.55,0
T0007781,2024-09-28T01:16:44Z,2024-09-28,2024,9,2024-09,2024Q3,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,2176,Male,55+,Returning,Delivery,Cash,BackToSchool,Baby,Formula,3,1376.35,0.078,0.192,4129.05,3806.9841,3076.04,730.94,0,41,4.2,3806.9841,0.004100000000107684
T0013117,2024-09-28T01:59:38Z,2024-09-28,2024,9,2024-09,2024Q3,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,934,Female,35-44,New,In-store,Card,BackToSchool,Grocery,Fresh,4,57.11,0.172,0.224,228.44,189.14832,146.78,42.37,0,NA,3.8,189.14832,0.0016799999999932425
T0000264,2024-09-28T02:18:36Z,2024-09-28,2024,9,2024-09,2024Q3,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,870,Male,25-34,Returning,Online,Card,BackToSchool,Electronics,Appliances,1,5603.07,0.119,0.117,5603.07,4936.3046699999995,4358.75,577.55,0,26,3.2,4936.3046699999995,0.0046699999993506935
T0011084,2024-09-28T02:38:18Z,2024-09-28,2024,9,2024-09,2024Q3,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,1386,Male,25-34,New,In-store,Cash,BackToSchool,Grocery,Fresh,2,86.13,0.181,0.27,172.26,141.08093999999997,102.99,38.09,0,NA,4.3,141.08093999999997,9.399999999573083e-4
T0006924,2024-09-28T03:20:25Z,2024-09-28,2024,9,2024-09,2024Q3,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,1172,Male,55+,Returning,In-store,Cash,BackToSchool,Grocery,Snacks,2,98.58,0.09,0.249,197.16,179.4156,134.74,44.68,0,NA,4.6,179.4156,0.004399999999975535
T0006866,2024-09-28T03:50:09Z,2024-09-28,2024,9,2024-09,2024Q3,4,IslandMart Store 04,Pamplemousses,-20.097456163422862,57.57448002430312,132,Male,25-34,Returning,In-store,Card,BackToSchool,Grocery,Beverages,3,88.68,0.024,0.199,266.04,259.65504000000004,207.99,51.67,0,NA,4.3,259.65504000000004,0.004959999999982756
T0020295,2024-09-28T04:50:36Z,2024-09-28,2024,9,2024-09,2024Q3,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,1994,Female,18-24,New,In-store,Card,BackToSchool,Home,Cleaning,1,1023.31,0.144,0.213,1023.31,875.95336,689.37,186.58,0,NA,NA,875.95336,0.0033599999999296415
T0016415,2024-09-28T05:49:30Z,2024-09-28,2024,9,2024-09,2024Q3,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,1529,Female,25-34,New,Online,Card,BackToSchool,Home,Cleaning,3,1090.79,0.065,0.271,3272.37,3059.66595,2230.5,829.17,0,15,4.4,3059.66595,0.004050000000006548
T0005007,2024-09-28T05:51:19Z,2024-09-28,2024,9,2024-09,2024Q3,6,IslandMart Store 06,Rivière du Rempart,-20.036536377811963,57.724947458671785,288,Male,25-34,Returning,In-store,MobileMoney,BackToSchool,Pharmacy,OTC,2,296.51,0.049,0.255,593.02,563.9620199999999,420.15,143.81,0,NA,4.5,563.9620199999999,0.002019999999902211
T0006267,2024-09-28T06:41:43Z,2024-09-28,2024,9,2024-09,2024Q3,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,1435,Female,45-54,Returning,In-store,Card,BackToSchool,Home,Cleaning,1,661.49,0.14,0.254,661.49,568.8814,424.38,144.5,0,NA,3.3,568.8814,0.0013999999999896318
T0019026,2024-09-28T07:00:04Z,2024-09-28,2024,9,2024-09,2024Q3,6,IslandMart Store 06,Rivière du Rempart,-20.036536377811963,57.724947458671785,1092,Female,25-34,VIP,Online,Card,BackToSchool,Home,Cleaning,2,434.04,0.109,0.248,868.08,773.45928,581.64,191.82,0,34,4.3,773.45928,7.200000000011642e-4
T0017473,2024-09-28T08:26:11Z,2024-09-28,2024,9,2024-09,2024Q3,6,IslandMart Store 06,Rivière du Rempart,-20.036536377811963,57.724947458671785,1829,Male,45-54,Returning,In-store,Cash,BackToSchool,Home,Cleaning,3,801.16,0.101,0.27,2403.48,2160.72852,1577.33,583.4,0,NA,4.8,2160.72852,0.001479999999901338
T0010639,2024-09-28T10:23:44Z,2024-09-28,2024,9,2024-09,2024Q3,3,IslandMart Store 03,Plaines Wilhems,-20.283854671551527,57.490571303838465,1791,Male,35-44,New,In-store,Cash,BackToSchool,Grocery,Dry,2,74.87,0.031,0.218,149.74,145.09806,113.47,31.63,0,NA,3.4,145.09806,0.0019399999999905049
T0008826,2024-09-28T10:33:28Z,2024-09-28,2024,9,2024-09,2024Q3,4,IslandMart Store 04,Pamplemousses,-20.097456163422862,57.57448002430312,974,Female,55+,New,In-store,Cash,BackToSchool,Fashion,Women,1,1049.13,0.105,0.359,1049.13,938.9713500000001,601.88,337.09,0,NA,4.6,938.9713500000001,0.0013500000001158696
T0019648,2024-09-28T10:48:15Z,2024-09-28,2024,9,2024-09,2024Q3,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,133,Male,35-44,New,Online,Card,BackToSchool,Grocery,Snacks,2,72.8,0.093,0.263,145.6,132.0592,97.33,34.73,0,19,4.7,132.0592,7.999999999981355e-4
T0016489,2024-09-28T11:30:07Z,2024-09-28,2024,9,2024-09,2024Q3,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,1494,Male,55+,VIP,Delivery,Card,BackToSchool,Grocery,Fresh,3,52.97,0.097,0.23,158.91,143.49573,110.5,33,0,41,3.9,143.49573,0.004269999999991114
T0013543,2024-09-28T12:03:03Z,2024-09-28,2024,9,2024-09,2024Q3,3,IslandMart Store 03,Plaines Wilhems,-20.283854671551527,57.490571303838465,574,Male,18-24,Returning,In-store,Cash,BackToSchool,Baby,Diapers,2,528.87,0.086,0.237,1057.74,966.77436,737.65,229.12,0,NA,3.8,966.77436,0.0043600000000196815
T0001941,2024-09-28T12:21:28Z,2024-09-28,2024,9,2024-09,2024Q3,6,IslandMart Store 06,Rivière du Rempart,-20.036536377811963,57.724947458671785,2433,Male,35-44,Returning,In-store,Card,BackToSchool,Grocery,Fresh,1,63.84,0.111,0.209,63.84,56.75376000000001,44.89,11.86,0,NA,3.5,56.75376000000001,0.003760000000006869
T0003535,2024-09-28T13:00:29Z,2024-09-28,2024,9,2024-09,2024Q3,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,109,Male,35-44,Returning,In-store,Cash,BackToSchool,Fashion,Men,3,663.02,0.173,0.339,1989.06,1644.9526199999998,1087.31,557.64,0,NA,4.1,1644.9526199999998,0.002619999999751599
T0007558,2024-09-28T13:05:46Z,2024-09-28,2024,9,2024-09,2024Q3,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,462,Female,25-34,New,In-store,Card,BackToSchool,Home,Kitchen,2,691.59,0.173,0.241,1383.18,1143.88986,868.21,275.68,0,NA,4.2,1143.88986,1.4000000010128133e-4
T0014302,2024-09-28T15:16:36Z,2024-09-28,2024,9,2024-09,2024Q3,6,IslandMart Store 06,Rivière du Rempart,-20.036536377811963,57.724947458671785,801,Male,18-24,Returning,In-store,Card,BackToSchool,Grocery,Beverages,2,113.12,0.126,0.243,226.24,197.73376000000002,149.68,48.05,0,NA,3.2,197.73376000000002,0.0037600000000281852
T0009964,2024-09-28T15:39:50Z,2024-09-28,2024,9,2024-09,2024Q3,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,1366,Female,25-34,VIP,In-store,Card,BackToSchool,Grocery,Dry,2,69.76,0.075,0.221,139.52,129.056,100.54,28.52,0,NA,4.1,129.056,0.003999999999990678
T0000117,2024-09-28T16:09:34Z,2024-09-28,2024,9,2024-09,2024Q3,4,IslandMart Store 04,Pamplemousses,-20.097456163422862,57.57448002430312,939,Female,25-34,Returning,In-store,BankTransfer,BackToSchool,Grocery,Beverages,2,79.7,0.051,0.244,159.4,151.2706,114.36,36.91,0,NA,4.9,151.2706,5.999999999914962e-4
T0019225,2024-09-28T16:44:18Z,2024-09-28,2024,9,2024-09,2024Q3,4,IslandMart Store 04,Pamplemousses,-20.097456163422862,57.57448002430312,146,Male,18-24,VIP,In-store,Card,BackToSchool,Beauty,Fragrance,2,685.79,0.072,0.307,1371.58,1272.82624,882.07,390.76,0,NA,3.3,1272.82624,0.0037599999998292333
T0008682,2024-09-28T17:11:35Z,2024-09-28,2024,9,2024-09,2024Q3,7,IslandMart Store 07,Black River,-20.37842230013073,57.37749390052148,465,Female,25-34,New,In-store,Cash,BackToSchool,Grocery,Beverages,2,157.67,0.145,0.25,315.34,269.61569999999995,202.22,67.4,0,NA,5,269.61569999999995,0.00430000000005748
T0012682,2024-09-28T18:21:16Z,2024-09-28,2024,9,2024-09,2024Q3,6,IslandMart Store 06,Rivière du Rempart,-20.036536377811963,57.724947458671785,2141,Female,25-34,Returning,In-store,Card,BackToSchool,Pharmacy,OTC,2,248.65,0.161,0.312,497.3,417.2347,287.05,130.18,0,NA,4,417.2347,0.004699999999957072
T0008924,2024-09-28T20:19:27Z,2024-09-28,2024,9,2024-09,2024Q3,6,IslandMart Store 06,Rivière du Rempart,-20.036536377811963,57.724947458671785,66,Female,25-34,VIP,In-store,Cash,BackToSchool,Electronics,Accessories,1,2711.72,0.092,0.154,2711.72,2462.24176,2083.06,379.18,0,NA,4.5,2462.24176,0.0017600000001039007
T0011810,2024-09-28T20:50:21Z,2024-09-28,2024,9,2024-09,2024Q3,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,1244,Female,55+,Returning,Delivery,Cash,BackToSchool,Pharmacy,Personal Care,2,233.5,0.059,0.293,467,439.447,310.69,128.76,0,57,4.2,439.447,0.002999999999985903
T0017415,2024-09-28T20:57:57Z,2024-09-28,2024,9,2024-09,2024Q3,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,1144,Male,45-54,Returning,Delivery,Card,BackToSchool,Grocery,Fresh,2,49.61,0.15,0.239,99.22,84.337,64.18,20.16,0,34,3.9,84.337,0.0030000000000001137
T0005439,2024-09-28T21:13:07Z,2024-09-28,2024,9,2024-09,2024Q3,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,2315,Female,25-34,Returning,In-store,Card,BackToSchool,Home,Kitchen,1,716.01,0.103,0.316,716.01,642.26097,439.31,202.95,0,NA,5,642.26097,9.700000000520959e-4
T0011196,2024-09-28T21:58:35Z,2024-09-28,2024,9,2024-09,2024Q3,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,2177,Male,25-34,VIP,Delivery,Card,BackToSchool,Home,Cleaning,1,474.1,0.144,0.238,474.1,405.8296,309.24,96.59,0,68,3.7,405.8296,3.999999999564352e-4
T0003633,2024-09-28T22:05:03Z,2024-09-28,2024,9,2024-09,2024Q3,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,2244,Male,18-24,Returning,Delivery,Cash,BackToSchool,Beauty,Makeup,1,1767.2,0.058,0.27,1767.2,1664.7024,1215.23,449.47,0,27,NA,1664.7024,0.002399999999852298
T0011717,2024-09-28T22:37:35Z,2024-09-28,2024,9,2024-09,2024Q3,3,IslandMart Store 03,Plaines Wilhems,-20.283854671551527,57.490571303838465,2040,Female,25-34,VIP,In-store,Card,BackToSchool,Baby,Care,1,482.13,0.082,0.23,482.13,442.59534,340.8,101.8,0,NA,4,442.59534,0.004660000000001219
T0016623,2024-09-28T23:20:24Z,2024-09-28,2024,9,2024-09,2024Q3,3,IslandMart Store 03,Plaines Wilhems,-20.283854671551527,57.490571303838465,1490,Male,45-54,VIP,Delivery,BankTransfer,BackToSchool,Grocery,Snacks,4,39.29,0.125,0.25,157.16,137.515,103.13,34.38,0,69,3.6,137.515,0.0049999999999954525
T0000279,2024-09-28T23:39:15Z,2024-09-28,2024,9,2024-09,2024Q3,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,2413,PreferNotSay,55+,Returning,In-store,Card,BackToSchool,Grocery,Beverages,2,53.17,0.129,0.216,106.34,92.62214,72.61,20.01,0,NA,3.5,92.62214,0.002139999999997144
T0012572,2024-09-29T00:09:56Z,2024-09-29,2024,9,2024-09,2024Q3,3,IslandMart Store 03,Plaines Wilhems,-20.283854671551527,57.490571303838465,1014,Female,45-54,New,In-store,Card,BackToSchool,Grocery,Snacks,3,110.88,0.108,0.232,332.64,296.71488,227.87,68.84,0,NA,4.3,296.71488,0.004880000000014206
T0001125,2024-09-29T01:15:50Z,2024-09-29,2024,9,2024-09,2024Q3,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,923,Female,35-44,Returning,In-store,Card,BackToSchool,Grocery,Fresh,3,105.67,0.082,0.22,317.01,291.01518,227,64.02,0,NA,3.7,291.01518,0.0048199999999951615
T0000210,2024-09-29T03:48:51Z,2024-09-29,2024,9,2024-09,2024Q3,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,585,Male,35-44,New,Online,MobileMoney,BackToSchool,Grocery,Snacks,2,60.92,0.063,0.236,121.84,114.16408000000001,87.22,26.94,0,5,4.9,114.16408000000001,0.004080000000016071
T0001969,2024-09-29T04:12:49Z,2024-09-29,2024,9,2024-09,2024Q3,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,2335,Male,25-34,Returning,In-store,Card,BackToSchool,Home,Cleaning,3,379.44,0.162,0.26,1138.32,953.9121599999999,705.89,248.02,0,NA,NA,953.9121599999999,0.0021599999998898056
T0004238,2024-09-29T04:34:48Z,2024-09-29,2024,9,2024-09,2024Q3,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,1680,Female,25-34,VIP,In-store,Cash,BackToSchool,Home,Decor,2,793.66,0.193,0.26,1587.32,1280.96724,947.92,333.05,0,NA,3.7,1280.96724,0.002760000000080254
T0018477,2024-09-29T04:47:24Z,2024-09-29,2024,9,2024-09,2024Q3,8,IslandMart Store 08,Savanne,-20.483873453366627,57.53126940834703,1482,Female,35-44,Returning,In-store,Cash,BackToSchool,Baby,Formula,3,684.86,0.046,0.173,2054.58,1960.0693199999998,1620.98,339.09,0,NA,3.6,1960.0693199999998,6.800000001021544e-4
T0012993,2024-09-29T05:03:53Z,2024-09-29,2024,9,2024-09,2024Q3,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,1457,Male,45-54,New,In-store,Card,BackToSchool,Grocery,Snacks,4,91.5,0.157,0.222,366,308.538,240.04,68.5,0,NA,5,308.538,0.0020000000000095497
T0002100,2024-09-29T05:21:55Z,2024-09-29,2024,9,2024-09,2024Q3,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,253,Male,55+,New,In-store,Card,BackToSchool,Grocery,Beverages,3,62.8,0.03,0.25,188.4,182.748,137.06,45.69,0,NA,3.7,182.748,0.0020000000000095497
T0008753,2024-09-29T05:46:26Z,2024-09-29,2024,9,2024-09,2024Q3,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,176,Female,55+,New,In-store,Cash,BackToSchool,Home,Kitchen,1,720.25,0.093,0.272,720.25,653.26675,475.58,177.69,0,NA,3.7,653.26675,0.003249999999979991
T0022582,2024-09-29T06:23:10Z,2024-09-29,2024,9,2024-09,2024Q3,4,IslandMart Store 04,Pamplemousses,-20.097456163422862,57.57448002430312,1489,Female,35-44,Returning,In-store,Card,BackToSchool,Fashion,Footwear,1,964.75,0.131,0.366,964.75,838.36775,531.53,306.84,1,NA,3.1,838.36775,0.002250000000003638
T0017510,2024-09-29T06:39:03Z,2024-09-29,2024,9,2024-09,2024Q3,8,IslandMart Store 08,Savanne,-20.483873453366627,57.53126940834703,117,Female,18-24,Returning,Online,Card,BackToSchool,Fashion,Men,2,855.94,0.028,0.352,1711.88,1663.9473600000001,1078.24,585.71,0,24,3.8,1663.9473600000001,0.0026399999999284773
T0023006,2024-09-29T07:30:28Z,2024-09-29,2024,9,2024-09,2024Q3,8,IslandMart Store 08,Savanne,-20.483873453366627,57.53126940834703,2291,Female,25-34,Returning,In-store,Card,BackToSchool,Electronics,Accessories,1,3959.53,0.175,0.092,3959.53,3266.61225,2966.08,300.53,0,NA,3.6,3266.61225,0.002250000000003638
T0003077,2024-09-29T07:58:02Z,2024-09-29,2024,9,2024-09,2024Q3,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,58,Female,35-44,New,In-store,Cash,BackToSchool,Electronics,Accessories,1,4342.17,0.116,0.224,4342.17,3838.4782800000003,2978.66,859.82,0,NA,3.8,3838.4782800000003,0.0017199999997501436
T0018931,2024-09-29T08:09:27Z,2024-09-29,2024,9,2024-09,2024Q3,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,1790,Male,35-44,Returning,In-store,Card,BackToSchool,Home,Cleaning,3,384.63,0.147,0.25,1153.89,984.26817,738.2,246.07,0,NA,4.8,984.26817,0.0018299999999271677
T0012067,2024-09-29T08:38:10Z,2024-09-29,2024,9,2024-09,2024Q3,8,IslandMart Store 08,Savanne,-20.483873453366627,57.53126940834703,2037,Female,55+,Returning,Delivery,Cash,BackToSchool,Baby,Care,2,577.73,0.112,0.205,1155.46,1026.0484800000002,815.71,210.34,0,60,4.1,1026.0484800000002,0.0015199999998003477
T0002272,2024-09-29T10:07:38Z,2024-09-29,2024,9,2024-09,2024Q3,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,1450,Female,45-54,New,In-store,Card,BackToSchool,Fashion,Women,2,638.1,0.088,0.329,1276.2,1163.8944000000001,780.97,382.92,0,NA,4.9,1163.8944000000001,0.004400000000032378
T0006445,2024-09-29T12:38:59Z,2024-09-29,2024,9,2024-09,2024Q3,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,405,Female,25-34,Returning,Online,Card,BackToSchool,Baby,Formula,1,601.59,0.029,0.184,601.59,584.14389,476.66,107.48,0,5,5,584.14389,0.003890000000069449
T0014676,2024-09-29T13:53:42Z,2024-09-29,2024,9,2024-09,2024Q3,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,1013,PreferNotSay,35-44,New,In-store,Card,BackToSchool,Grocery,Dry,4,130.95,0.054,0.201,523.8,495.5147999999999,395.91,99.6,0,NA,4.2,495.5147999999999,0.00479999999993197
T0006830,2024-09-29T13:54:06Z,2024-09-29,2024,9,2024-09,2024Q3,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,1402,Female,25-34,Returning,Delivery,Cash,BackToSchool,Home,Cleaning,2,570.65,0.156,0.27,1141.3,963.2571999999999,703.18,260.08,0,50,3.7,963.2571999999999,0.0028000000000929504
T0000064,2024-09-29T15:01:43Z,2024-09-29,2024,9,2024-09,2024Q3,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,1632,Female,18-24,Returning,Online,Card,BackToSchool,Baby,Formula,1,1003.17,0.085,0.204,1003.17,917.90055,730.65,187.25,0,40,3.3,917.90055,5.499999999756255e-4
T0021147,2024-09-29T15:02:03Z,2024-09-29,2024,9,2024-09,2024Q3,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,863,Male,25-34,New,In-store,Card,BackToSchool,Pharmacy,Wellness,2,236.27,0.147,0.306,472.54,403.07662,279.74,123.34,0,NA,3.8,403.07662,0.003379999999992833
T0023509,2024-09-29T15:21:41Z,2024-09-29,2024,9,2024-09,2024Q3,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,1875,Female,25-34,Returning,In-store,Cash,BackToSchool,Grocery,Beverages,4,100.19,0.142,0.224,400.76,343.85208,266.83,77.02,0,NA,4.4,343.85208,0.0020799999999780994
T0008102,2024-09-29T16:13:53Z,2024-09-29,2024,9,2024-09,2024Q3,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,2451,Male,45-54,Returning,In-store,Card,BackToSchool,Grocery,Snacks,1,70.42,0.07,0.182,70.42,65.4906,53.57,11.92,0,NA,4.9,65.4906,6.000000000057071e-4
T0009329,2024-09-29T16:14:25Z,2024-09-29,2024,9,2024-09,2024Q3,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,1424,Male,25-34,Returning,In-store,Cash,BackToSchool,Grocery,Beverages,3,99.48,0.121,0.21,298.44,262.32876,207.24,55.09,0,NA,NA,262.32876,0.001239999999995689
